ensembl_gene_id	ensembl_transcript_id	ggallus_homolog_ensembl_gene	ggallus_homolog_orthology_type	ggallus_homolog_orthology_confidence
ENSTGUG00000006831	ENSTGUT00000007101	ENSGALG00000006593	ortholog_one2one	1
ENSTGUG00000006843	ENSTGUT00000007117	ENSGALG00000005088	ortholog_one2many	1
ENSTGUG00000006846	ENSTGUT00000007105	ENSGALG00000006600	ortholog_one2one	1
ENSTGUG00000006850	ENSTGUT00000007108			NA
ENSTGUG00000006852	ENSTGUT00000007157	ENSGALG00000006609	ortholog_one2one	1
ENSTGUG00000006860	ENSTGUT00000007164	ENSGALG00000005107	ortholog_one2one	1
ENSTGUG00000006880	ENSTGUT00000007146	ENSGALG00000001275	ortholog_one2one	1
ENSTGUG00000006880	ENSTGUT00000007149	ENSGALG00000001275	ortholog_one2one	1
ENSTGUG00000006889	ENSTGUT00000007196	ENSGALG00000001253	ortholog_one2many	1
ENSTGUG00000006896	ENSTGUT00000007166	ENSGALG00000006624	ortholog_one2one	1
ENSTGUG00000006896	ENSTGUT00000007167	ENSGALG00000006624	ortholog_one2one	1
ENSTGUG00000006902	ENSTGUT00000007194	ENSGALG00000005134	ortholog_one2one	1
ENSTGUG00000006904	ENSTGUT00000007188	ENSGALG00000006632	ortholog_one2one	1
ENSTGUG00000006925	ENSTGUT00000007217	ENSGALG00000006645	ortholog_one2one	1
ENSTGUG00000006930	ENSTGUT00000007233	ENSGALG00000005156	ortholog_one2one	1
ENSTGUG00000006932	ENSTGUT00000007198	ENSGALG00000021570	ortholog_one2one	1
ENSTGUG00000006934	ENSTGUT00000007251	ENSGALG00000001225	ortholog_one2one	1
ENSTGUG00000006951	ENSTGUT00000007224	ENSGALG00000006649	ortholog_one2one	1
ENSTGUG00000006958	ENSTGUT00000007239	ENSGALG00000006655	ortholog_one2many	0
ENSTGUG00000006967	ENSTGUT00000007237	ENSGALG00000028809	ortholog_one2many	1
ENSTGUG00000006970	ENSTGUT00000007241	ENSGALG00000005169	ortholog_one2one	1
ENSTGUG00000006973	ENSTGUT00000007256	ENSGALG00000006680	ortholog_one2many	1
ENSTGUG00000006974	ENSTGUT00000007287	ENSGALG00000005181	ortholog_one2one	1
ENSTGUG00000006984	ENSTGUT00000007276	ENSGALG00000001187	ortholog_one2one	1
ENSTGUG00000006989	ENSTGUT00000007259			NA
ENSTGUG00000006992	ENSTGUT00000007263			NA
ENSTGUG00000006995	ENSTGUT00000007301	ENSGALG00000006704	ortholog_one2one	1
ENSTGUG00000007009	ENSTGUT00000007289	ENSGALG00000001169	ortholog_one2one	1
ENSTGUG00000007020	ENSTGUT00000007293	ENSGALG00000005207	ortholog_one2one	1
ENSTGUG00000007020	ENSTGUT00000007297	ENSGALG00000005207	ortholog_one2one	1
ENSTGUG00000007024	ENSTGUT00000007349	ENSGALG00000001157	ortholog_one2one	1
ENSTGUG00000007029	ENSTGUT00000007305	ENSGALG00000005226	ortholog_one2one	1
ENSTGUG00000007033	ENSTGUT00000007309			NA
ENSTGUG00000007040	ENSTGUT00000007344	ENSGALG00000001179	ortholog_one2one	1
ENSTGUG00000007073	ENSTGUT00000007354	ENSGALG00000001190	ortholog_one2one	1
ENSTGUG00000007079	ENSTGUT00000007367	ENSGALG00000001124	ortholog_one2one	0
ENSTGUG00000007084	ENSTGUT00000007378	ENSGALG00000001208	ortholog_one2one	1
ENSTGUG00000007095	ENSTGUT00000007392	ENSGALG00000001118	ortholog_one2one	1
ENSTGUG00000007106	ENSTGUT00000007381			NA
ENSTGUG00000007109	ENSTGUT00000007416	ENSGALG00000001217	ortholog_one2one	1
ENSTGUG00000007119	ENSTGUT00000007429	ENSGALG00000001103	ortholog_one2one	1
ENSTGUG00000007143	ENSTGUT00000007509	ENSGALG00000001277	ortholog_one2one	1
ENSTGUG00000007153	ENSTGUT00000007443	ENSGALG00000001094	ortholog_one2one	1
ENSTGUG00000007166	ENSTGUT00000007447			NA
ENSTGUG00000007170	ENSTGUT00000007469	ENSGALG00000001080	ortholog_one2one	0
ENSTGUG00000007170	ENSTGUT00000007471	ENSGALG00000001080	ortholog_one2one	0
ENSTGUG00000007193	ENSTGUT00000007475	ENSGALG00000001048	ortholog_one2one	1
ENSTGUG00000007196	ENSTGUT00000007479	ENSGALG00000001039	ortholog_one2many	1
ENSTGUG00000007199	ENSTGUT00000007482	ENSGALG00000001039	ortholog_one2many	1
ENSTGUG00000007202	ENSTGUT00000007523	ENSGALG00000001037	ortholog_one2many	1
ENSTGUG00000007226	ENSTGUT00000007510	ENSGALG00000001285	ortholog_one2one	1
ENSTGUG00000007227	ENSTGUT00000007527	ENSGALG00000001295	ortholog_one2one	1
ENSTGUG00000007238	ENSTGUT00000007541	ENSGALG00000001025	ortholog_one2one	1
ENSTGUG00000007241	ENSTGUT00000007528			NA
ENSTGUG00000007243	ENSTGUT00000007532	ENSGALG00000001428	ortholog_one2one	1
ENSTGUG00000007246	ENSTGUT00000007591	ENSGALG00000001482	ortholog_one2many	1
ENSTGUG00000007256	ENSTGUT00000007546	ENSGALG00000001014	ortholog_one2one	1
ENSTGUG00000007259	ENSTGUT00000007561	ENSGALG00000001013	ortholog_one2one	0
ENSTGUG00000007274	ENSTGUT00000007567	ENSGALG00000001002	ortholog_one2one	1
ENSTGUG00000007279	ENSTGUT00000007594	ENSGALG00000001000	ortholog_one2one	1
ENSTGUG00000007303	ENSTGUT00000007595	ENSGALG00000001490	ortholog_one2one	1
ENSTGUG00000007305	ENSTGUT00000007616	ENSGALG00000000993	ortholog_one2one	1
ENSTGUG00000007306	ENSTGUT00000007599	ENSGALG00000024411	ortholog_one2one	1
ENSTGUG00000007310	ENSTGUT00000007626	ENSGALG00000001505	ortholog_one2one	1
ENSTGUG00000007326	ENSTGUT00000007655	ENSGALG00000000977	ortholog_one2one	1
ENSTGUG00000007335	ENSTGUT00000007633	ENSGALG00000001519	ortholog_one2one	1
ENSTGUG00000007342	ENSTGUT00000007682	ENSGALG00000001589	ortholog_one2one	1
ENSTGUG00000007364	ENSTGUT00000007679	ENSGALG00000000972	ortholog_one2one	1
ENSTGUG00000007386	ENSTGUT00000007700	ENSGALG00000000950	ortholog_one2one	1
ENSTGUG00000007390	ENSTGUT00000007721	ENSGALG00000001619	ortholog_one2many	1
ENSTGUG00000007409	ENSTGUT00000007714	ENSGALG00000000936	ortholog_one2one	1
ENSTGUG00000007422	ENSTGUT00000007716	ENSGALG00000000934	ortholog_one2one	1
ENSTGUG00000007429	ENSTGUT00000007759	ENSGALG00000001696	ortholog_one2one	1
ENSTGUG00000007464	ENSTGUT00000007806	ENSGALG00000001730	ortholog_one2one	1
ENSTGUG00000007510	ENSTGUT00000007817	ENSGALG00000001780	ortholog_one2one	1
ENSTGUG00000007520	ENSTGUT00000007831	ENSGALG00000001803	ortholog_one2one	1
ENSTGUG00000007532	ENSTGUT00000007924	ENSGALG00000001936	ortholog_one2one	1
ENSTGUG00000007623	ENSTGUT00000007948	ENSGALG00000001995	ortholog_one2one	1
ENSTGUG00000007646	ENSTGUT00000007949	ENSGALG00000002007	ortholog_one2one	1
ENSTGUG00000007647	ENSTGUT00000007954	ENSGALG00000017371	ortholog_one2one	1
ENSTGUG00000007651	ENSTGUT00000007962	ENSGALG00000005283	ortholog_one2one	1
ENSTGUG00000007659	ENSTGUT00000007968	ENSGALG00000029102	ortholog_one2one	1
ENSTGUG00000007708	ENSTGUT00000008015	ENSGALG00000006099	ortholog_one2one	1
ENSTGUG00000007712	ENSTGUT00000008020	ENSGALG00000026945	ortholog_one2one	1
ENSTGUG00000007717	ENSTGUT00000008021	ENSGALG00000006118	ortholog_one2one	1
ENSTGUG00000007717	ENSTGUT00000008023	ENSGALG00000006118	ortholog_one2one	1
ENSTGUG00000007718	ENSTGUT00000008026	ENSGALG00000028465	ortholog_one2one	1
ENSTGUG00000007721	ENSTGUT00000008027	ENSGALG00000026172	ortholog_one2one	1
ENSTGUG00000007721	ENSTGUT00000008029	ENSGALG00000026172	ortholog_one2one	1
ENSTGUG00000007722	ENSTGUT00000008034	ENSGALG00000025818	ortholog_one2one	1
ENSTGUG00000007724	ENSTGUT00000008033	ENSGALG00000007267	ortholog_one2one	1
ENSTGUG00000007728	ENSTGUT00000008035			NA
ENSTGUG00000007729	ENSTGUT00000008046	ENSGALG00000007272	ortholog_one2one	1
ENSTGUG00000007730	ENSTGUT00000008075	ENSGALG00000010078	ortholog_one2one	1
ENSTGUG00000007741	ENSTGUT00000008051	ENSGALG00000013784	ortholog_one2one	1
ENSTGUG00000007746	ENSTGUT00000008063	ENSGALG00000027272	ortholog_one2one	1
ENSTGUG00000007758	ENSTGUT00000008087	ENSGALG00000006282	ortholog_one2one	1
ENSTGUG00000007770	ENSTGUT00000008084	ENSGALG00000010116	ortholog_one2one	1
ENSTGUG00000007770	ENSTGUT00000008092	ENSGALG00000010116	ortholog_one2one	1
ENSTGUG00000007780	ENSTGUT00000008089			NA
ENSTGUG00000007782	ENSTGUT00000008121	ENSGALG00000006234	ortholog_one2one	1
ENSTGUG00000007787	ENSTGUT00000008113			NA
ENSTGUG00000007787	ENSTGUT00000008117			NA
ENSTGUG00000007808	ENSTGUT00000008128	ENSGALG00000010127	ortholog_one2one	1
ENSTGUG00000007811	ENSTGUT00000008137	ENSGALG00000006223	ortholog_one2one	1
ENSTGUG00000007817	ENSTGUT00000008151	ENSGALG00000010131	ortholog_one2one	1
ENSTGUG00000007827	ENSTGUT00000008148	ENSGALG00000006222	ortholog_one2many	1
ENSTGUG00000007838	ENSTGUT00000008155	ENSGALG00000006222	ortholog_one2many	1
ENSTGUG00000007839	ENSTGUT00000008160	ENSGALG00000010134	ortholog_one2one	1
ENSTGUG00000007843	ENSTGUT00000008190	ENSGALG00000006206	ortholog_one2one	1
ENSTGUG00000007851	ENSTGUT00000008195	ENSGALG00000010145	ortholog_one2one	1
ENSTGUG00000007874	ENSTGUT00000008210	ENSGALG00000006179	ortholog_one2one	1
ENSTGUG00000007880	ENSTGUT00000008234	ENSGALG00000010162	ortholog_one2one	1
ENSTGUG00000007893	ENSTGUT00000008217	ENSGALG00000006175	ortholog_one2one	1
ENSTGUG00000007901	ENSTGUT00000008232	ENSGALG00000006161	ortholog_one2one	1
ENSTGUG00000007915	ENSTGUT00000008280	ENSGALG00000006144	ortholog_one2one	1
ENSTGUG00000007918	ENSTGUT00000008239	ENSGALG00000010151	ortholog_one2one	1
ENSTGUG00000007924	ENSTGUT00000008266	ENSGALG00000010149	ortholog_one2one	1
ENSTGUG00000007947	ENSTGUT00000008279	ENSGALG00000010165	ortholog_one2one	1
ENSTGUG00000007960	ENSTGUT00000008281	ENSGALG00000010169	ortholog_one2one	1
ENSTGUG00000007961	ENSTGUT00000008292	ENSGALG00000000513	ortholog_one2one	1
ENSTGUG00000007962	ENSTGUT00000008291	ENSGALG00000010171	ortholog_one2one	1
ENSTGUG00000007969	ENSTGUT00000008294	ENSGALG00000010174	ortholog_one2one	1
ENSTGUG00000007970	ENSTGUT00000008322	ENSGALG00000000516	ortholog_one2one	1
ENSTGUG00000007970	ENSTGUT00000008323	ENSGALG00000000516	ortholog_one2one	1
ENSTGUG00000007972	ENSTGUT00000008328	ENSGALG00000010182	ortholog_one2one	1
ENSTGUG00000007992	ENSTGUT00000008321	ENSGALG00000028075	ortholog_one2one	1
ENSTGUG00000007999	ENSTGUT00000008340	ENSGALG00000013124	ortholog_one2one	1
ENSTGUG00000008000	ENSTGUT00000008347	ENSGALG00000000129	ortholog_one2one	1
ENSTGUG00000008005	ENSTGUT00000008330			NA
ENSTGUG00000008007	ENSTGUT00000008332	ENSGALG00000023241	ortholog_one2one	1
ENSTGUG00000008009	ENSTGUT00000008432	ENSGALG00000010186	ortholog_one2one	1
ENSTGUG00000008017	ENSTGUT00000008360	ENSGALG00000013129	ortholog_one2one	1
ENSTGUG00000008024	ENSTGUT00000008351	ENSGALG00000023459	ortholog_one2one	1
ENSTGUG00000008027	ENSTGUT00000008352			NA
ENSTGUG00000008028	ENSTGUT00000008353	ENSGALG00000000528	ortholog_one2one	1
ENSTGUG00000008030	ENSTGUT00000008357	ENSGALG00000000540	ortholog_one2one	1
ENSTGUG00000008034	ENSTGUT00000008374	ENSGALG00000000608	ortholog_one2one	1
ENSTGUG00000008036	ENSTGUT00000008365	ENSGALG00000013131	ortholog_one2one	1
ENSTGUG00000008042	ENSTGUT00000008394	ENSGALG00000013135	ortholog_one2one	1
ENSTGUG00000008051	ENSTGUT00000008389	ENSGALG00000000624	ortholog_one2one	1
ENSTGUG00000008065	ENSTGUT00000008397	ENSGALG00000000641	ortholog_one2one	1
ENSTGUG00000008071	ENSTGUT00000008410	ENSGALG00000013137	ortholog_one2one	1
ENSTGUG00000008073	ENSTGUT00000008412	ENSGALG00000000650	ortholog_one2one	1
ENSTGUG00000008088	ENSTGUT00000008415	ENSGALG00000000654	ortholog_one2one	1
ENSTGUG00000008090	ENSTGUT00000008423	ENSGALG00000000657	ortholog_one2one	1
ENSTGUG00000008090	ENSTGUT00000008425	ENSGALG00000000657	ortholog_one2one	1
ENSTGUG00000008099	ENSTGUT00000008431	ENSGALG00000000660	ortholog_one2one	1
ENSTGUG00000008104	ENSTGUT00000008454	ENSGALG00000000671	ortholog_one2one	1
ENSTGUG00000008105	ENSTGUT00000008464	ENSGALG00000010282	ortholog_one2one	1
ENSTGUG00000008124	ENSTGUT00000008459	ENSGALG00000000693	ortholog_one2one	1
ENSTGUG00000008128	ENSTGUT00000008503	ENSGALG00000000699	ortholog_one2one	1
ENSTGUG00000008134	ENSTGUT00000008468	ENSGALG00000010285	ortholog_one2one	1
ENSTGUG00000008137	ENSTGUT00000008473	ENSGALG00000010290	ortholog_one2one	1
ENSTGUG00000008142	ENSTGUT00000008481	ENSGALG00000010296	ortholog_one2one	1
ENSTGUG00000008150	ENSTGUT00000008487	ENSGALG00000010299	ortholog_one2one	1
ENSTGUG00000008155	ENSTGUT00000008498	ENSGALG00000010737	ortholog_one2one	1
ENSTGUG00000008160	ENSTGUT00000008493			NA
ENSTGUG00000008161	ENSTGUT00000008514	ENSGALG00000002205	ortholog_one2one	1
ENSTGUG00000008170	ENSTGUT00000008517	ENSGALG00000000707	ortholog_one2one	1
ENSTGUG00000008181	ENSTGUT00000008549	ENSGALG00000002180	ortholog_one2one	1
ENSTGUG00000008184	ENSTGUT00000008521			NA
ENSTGUG00000008188	ENSTGUT00000008523			NA
ENSTGUG00000008190	ENSTGUT00000008527	ENSGALG00000000713	ortholog_one2one	1
ENSTGUG00000008194	ENSTGUT00000008529			NA
ENSTGUG00000008196	ENSTGUT00000008590			NA
ENSTGUG00000008215	ENSTGUT00000008553	ENSGALG00000023793	ortholog_one2one	1
ENSTGUG00000008219	ENSTGUT00000008584	ENSGALG00000002158	ortholog_one2many	1
ENSTGUG00000008251	ENSTGUT00000008601	ENSGALG00000002143	ortholog_one2one	1
ENSTGUG00000008256	ENSTGUT00000008592	ENSGALG00000000802	ortholog_one2one	1
ENSTGUG00000008259	ENSTGUT00000008611	ENSGALG00000000811	ortholog_one2one	1
ENSTGUG00000008267	ENSTGUT00000008608	ENSGALG00000002137	ortholog_one2one	1
ENSTGUG00000008274	ENSTGUT00000008629	ENSGALG00000002124	ortholog_one2one	1
ENSTGUG00000008277	ENSTGUT00000008620	ENSGALG00000000817	ortholog_one2one	1
ENSTGUG00000008285	ENSTGUT00000008665	ENSGALG00000000848	ortholog_one2one	1
ENSTGUG00000008294	ENSTGUT00000008645	ENSGALG00000002107	ortholog_one2many	1
ENSTGUG00000008310	ENSTGUT00000008676	ENSGALG00000002040	ortholog_one2one	1
ENSTGUG00000008329	ENSTGUT00000008706	ENSGALG00000000875	ortholog_one2one	1
ENSTGUG00000008341	ENSTGUT00000008686	ENSGALG00000002024	ortholog_one2many	1
ENSTGUG00000008350	ENSTGUT00000008723	ENSGALG00000001988	ortholog_one2one	1
ENSTGUG00000008371	ENSTGUT00000008708			NA
ENSTGUG00000008372	ENSTGUT00000008710	ENSGALG00000000882	ortholog_one2one	1
ENSTGUG00000008374	ENSTGUT00000008728	ENSGALG00000000893	ortholog_one2one	1
ENSTGUG00000008387	ENSTGUT00000008730	ENSGALG00000001925	ortholog_one2one	1
ENSTGUG00000008391	ENSTGUT00000008731	ENSGALG00000000901	ortholog_one2one	1
ENSTGUG00000008393	ENSTGUT00000008738	ENSGALG00000000903	ortholog_one2one	1
ENSTGUG00000008395	ENSTGUT00000008748			NA
ENSTGUG00000008400	ENSTGUT00000008787	ENSGALG00000000907	ortholog_one2one	1
ENSTGUG00000008411	ENSTGUT00000008749	ENSGALG00000023813	ortholog_one2one	1
ENSTGUG00000008412	ENSTGUT00000008783	ENSGALG00000001688	ortholog_one2one	1
ENSTGUG00000008445	ENSTGUT00000008797	ENSGALG00000001652	ortholog_one2one	1
ENSTGUG00000008449	ENSTGUT00000008796	ENSGALG00000000908	ortholog_one2one	1
ENSTGUG00000008458	ENSTGUT00000008799	ENSGALG00000003208	ortholog_one2one	1
ENSTGUG00000008459	ENSTGUT00000008844	ENSGALG00000001616	ortholog_one2many	1
ENSTGUG00000008461	ENSTGUT00000008808	ENSGALG00000003219	ortholog_one2one	1
ENSTGUG00000008470	ENSTGUT00000008809	ENSGALG00000000913	ortholog_one2one	1
ENSTGUG00000008471	ENSTGUT00000008845	ENSGALG00000003786	ortholog_one2one	1
ENSTGUG00000008504	ENSTGUT00000008907	ENSGALG00000003837	ortholog_one2one	1
ENSTGUG00000008505	ENSTGUT00000008875	ENSGALG00000001593	ortholog_one2many	1
ENSTGUG00000008522	ENSTGUT00000008899	ENSGALG00000006074	ortholog_one2one	1
ENSTGUG00000008531	ENSTGUT00000008879	ENSGALG00000023833	ortholog_one2one	0
ENSTGUG00000008534	ENSTGUT00000008882	ENSGALG00000001587	ortholog_one2one	1
ENSTGUG00000008538	ENSTGUT00000008914	ENSGALG00000001576	ortholog_one2one	1
ENSTGUG00000008555	ENSTGUT00000008904	ENSGALG00000006077	ortholog_one2one	1
ENSTGUG00000008557	ENSTGUT00000008918	ENSGALG00000006090	ortholog_one2many	1
ENSTGUG00000008561	ENSTGUT00000008929	ENSGALG00000003853	ortholog_one2one	1
ENSTGUG00000008567	ENSTGUT00000008944	ENSGALG00000001554	ortholog_one2one	1
ENSTGUG00000008572	ENSTGUT00000008921	ENSGALG00000006096	ortholog_one2one	0
ENSTGUG00000008575	ENSTGUT00000008987	ENSGALG00000006121	ortholog_one2one	1
ENSTGUG00000008582	ENSTGUT00000008956	ENSGALG00000003874	ortholog_one2one	1
ENSTGUG00000008598	ENSTGUT00000008948			NA
ENSTGUG00000008602	ENSTGUT00000008976	ENSGALG00000001501	ortholog_one2one	1
ENSTGUG00000008609	ENSTGUT00000008973	ENSGALG00000021247	ortholog_one2one	0
ENSTGUG00000008622	ENSTGUT00000008979	ENSGALG00000007016	ortholog_one2one	1
ENSTGUG00000008625	ENSTGUT00000008975			NA
ENSTGUG00000008627	ENSTGUT00000008993	ENSGALG00000003891	ortholog_one2one	1
ENSTGUG00000008628	ENSTGUT00000008992	ENSGALG00000001493	ortholog_one2many	1
ENSTGUG00000008630	ENSTGUT00000008984	ENSGALG00000007022	ortholog_one2many	1
ENSTGUG00000008630	ENSTGUT00000008984	ENSGALG00000027996	ortholog_one2many	1
ENSTGUG00000008630	ENSTGUT00000008984	ENSGALG00000026509	ortholog_one2many	1
ENSTGUG00000008635	ENSTGUT00000008985			NA
ENSTGUG00000008636	ENSTGUT00000009053	ENSGALG00000007039	ortholog_one2one	1
ENSTGUG00000008639	ENSTGUT00000009027	ENSGALG00000006147	ortholog_one2many	1
ENSTGUG00000008644	ENSTGUT00000009026	ENSGALG00000001485	ortholog_one2one	1
ENSTGUG00000008647	ENSTGUT00000009012	ENSGALG00000003907	ortholog_one2one	1
ENSTGUG00000008659	ENSTGUT00000009009	ENSGALG00000027624	ortholog_one2one	1
ENSTGUG00000008661	ENSTGUT00000009041	ENSGALG00000010583	ortholog_one2one	1
ENSTGUG00000008664	ENSTGUT00000009015	ENSGALG00000003916	ortholog_one2one	0
ENSTGUG00000008667	ENSTGUT00000009052	ENSGALG00000003942	ortholog_one2one	1
ENSTGUG00000008677	ENSTGUT00000009033	ENSGALG00000020505	ortholog_one2one	1
ENSTGUG00000008678	ENSTGUT00000009029	ENSGALG00000001435	ortholog_one2one	1
ENSTGUG00000008679	ENSTGUT00000009045	ENSGALG00000001424	ortholog_one2one	1
ENSTGUG00000008682	ENSTGUT00000009100	ENSGALG00000006172	ortholog_one2one	1
ENSTGUG00000008691	ENSTGUT00000009085	ENSGALG00000010580	ortholog_one2one	1
ENSTGUG00000008694	ENSTGUT00000009050	ENSGALG00000001415	ortholog_one2one	1
ENSTGUG00000008699	ENSTGUT00000009051	ENSGALG00000001403	ortholog_one2one	1
ENSTGUG00000008700	ENSTGUT00000009144	ENSGALG00000001386	ortholog_one2one	1
ENSTGUG00000008701	ENSTGUT00000009106	ENSGALG00000004004	ortholog_one2one	1
ENSTGUG00000008704	ENSTGUT00000009060	ENSGALG00000007048	ortholog_one2one	1
ENSTGUG00000008704	ENSTGUT00000009063	ENSGALG00000007048	ortholog_one2one	1
ENSTGUG00000008711	ENSTGUT00000009065			NA
ENSTGUG00000008713	ENSTGUT00000009084	ENSGALG00000007057	ortholog_one2one	1
ENSTGUG00000008732	ENSTGUT00000009130	ENSGALG00000010571	ortholog_one2one	1
ENSTGUG00000008733	ENSTGUT00000009111	ENSGALG00000007100	ortholog_one2one	1
ENSTGUG00000008736	ENSTGUT00000009098	ENSGALG00000027511	ortholog_one2one	0
ENSTGUG00000008746	ENSTGUT00000009124	ENSGALG00000014276	ortholog_one2many	1
ENSTGUG00000008748	ENSTGUT00000009142	ENSGALG00000006192	ortholog_one2one	1
ENSTGUG00000008754	ENSTGUT00000009155	ENSGALG00000004049	ortholog_one2one	1
ENSTGUG00000008759	ENSTGUT00000009115	ENSGALG00000007092	ortholog_one2one	1
ENSTGUG00000008763	ENSTGUT00000009164	ENSGALG00000007069	ortholog_one2one	1
ENSTGUG00000008766	ENSTGUT00000009145	ENSGALG00000026836	ortholog_one2many	0
ENSTGUG00000008770	ENSTGUT00000009139	ENSGALG00000014270	ortholog_one2many	1
ENSTGUG00000008777	ENSTGUT00000009141	ENSGALG00000010561	ortholog_one2one	1
ENSTGUG00000008786	ENSTGUT00000009151	ENSGALG00000014209	ortholog_one2one	1
ENSTGUG00000008788	ENSTGUT00000009147	ENSGALG00000010560	ortholog_one2one	1
ENSTGUG00000008789	ENSTGUT00000009165	ENSGALG00000006208	ortholog_one2one	1
ENSTGUG00000008789	ENSTGUT00000009167	ENSGALG00000006208	ortholog_one2one	1
ENSTGUG00000008791	ENSTGUT00000009153	ENSGALG00000001396	ortholog_one2one	1
ENSTGUG00000008792	ENSTGUT00000009150	ENSGALG00000016843	ortholog_one2one	1
ENSTGUG00000008794	ENSTGUT00000009148	ENSGALG00000023188	ortholog_one2one	1
ENSTGUG00000008795	ENSTGUT00000009149			NA
ENSTGUG00000008796	ENSTGUT00000009158	ENSGALG00000025822	ortholog_one2one	1
ENSTGUG00000008797	ENSTGUT00000009154	ENSGALG00000016844	ortholog_one2one	1
ENSTGUG00000008798	ENSTGUT00000009182	ENSGALG00000009321	ortholog_one2one	1
ENSTGUG00000008800	ENSTGUT00000009162	ENSGALG00000001312	ortholog_one2many	1
ENSTGUG00000008801	ENSTGUT00000009157			NA
ENSTGUG00000008802	ENSTGUT00000009171	ENSGALG00000004071	ortholog_one2one	1
ENSTGUG00000008803	ENSTGUT00000009183	ENSGALG00000016845	ortholog_one2one	1
ENSTGUG00000008805	ENSTGUT00000009175	ENSGALG00000010554	ortholog_one2one	1
ENSTGUG00000008809	ENSTGUT00000009223	ENSGALG00000001301	ortholog_one2many	1
ENSTGUG00000008811	ENSTGUT00000009199	ENSGALG00000014624	ortholog_one2one	1
ENSTGUG00000008813	ENSTGUT00000009169	ENSGALG00000028696	ortholog_one2one	1
ENSTGUG00000008814	ENSTGUT00000009174	ENSGALG00000006216	ortholog_one2one	1
ENSTGUG00000008817	ENSTGUT00000009177	ENSGALG00000004115	ortholog_one2one	1
ENSTGUG00000008819	ENSTGUT00000009176			NA
ENSTGUG00000008820	ENSTGUT00000009180	ENSGALG00000010551	ortholog_one2one	1
ENSTGUG00000008821	ENSTGUT00000009185	ENSGALG00000006220	ortholog_one2one	1
ENSTGUG00000008822	ENSTGUT00000009187	ENSGALG00000021225	ortholog_one2one	1
ENSTGUG00000008824	ENSTGUT00000009189	ENSGALG00000010547	ortholog_one2one	1
ENSTGUG00000008827	ENSTGUT00000009204	ENSGALG00000009301	ortholog_one2one	1
ENSTGUG00000008828	ENSTGUT00000009206	ENSGALG00000016847	ortholog_one2one	1
ENSTGUG00000008830	ENSTGUT00000009196	ENSGALG00000006231	ortholog_one2one	1
ENSTGUG00000008832	ENSTGUT00000009203	ENSGALG00000004158	ortholog_one2one	1
ENSTGUG00000008833	ENSTGUT00000009248	ENSGALG00000010541	ortholog_one2one	1
ENSTGUG00000008841	ENSTGUT00000009218	ENSGALG00000006236	ortholog_one2many	1
ENSTGUG00000008844	ENSTGUT00000009201	ENSGALG00000007112	ortholog_one2many	1
ENSTGUG00000008846	ENSTGUT00000009209	ENSGALG00000007115	ortholog_one2one	1
ENSTGUG00000008847	ENSTGUT00000009211	ENSGALG00000017363	ortholog_one2one	1
ENSTGUG00000008848	ENSTGUT00000009235	ENSGALG00000009293	ortholog_one2one	1
ENSTGUG00000008851	ENSTGUT00000009207	ENSGALG00000016849	ortholog_one2one	0
ENSTGUG00000008852	ENSTGUT00000009214	ENSGALG00000016850	ortholog_one2one	1
ENSTGUG00000008854	ENSTGUT00000009265	ENSGALG00000007129	ortholog_one2one	1
ENSTGUG00000008859	ENSTGUT00000009268	ENSGALG00000016851	ortholog_one2one	1
ENSTGUG00000008863	ENSTGUT00000009227	ENSGALG00000026111	ortholog_one2one	1
ENSTGUG00000008870	ENSTGUT00000009234	ENSGALG00000001240	ortholog_one2one	1
ENSTGUG00000008872	ENSTGUT00000009259	ENSGALG00000006266	ortholog_one2one	1
ENSTGUG00000008878	ENSTGUT00000009238	ENSGALG00000005862	ortholog_one2one	1
ENSTGUG00000008880	ENSTGUT00000009262	ENSGALG00000009287	ortholog_one2one	1
ENSTGUG00000008883	ENSTGUT00000009239			NA
ENSTGUG00000008884	ENSTGUT00000009240			NA
ENSTGUG00000008885	ENSTGUT00000009242	ENSGALG00000005873	ortholog_one2one	1
ENSTGUG00000008886	ENSTGUT00000009260	ENSGALG00000005885	ortholog_one2one	1
ENSTGUG00000008893	ENSTGUT00000009279	ENSGALG00000010538	ortholog_one2one	1
ENSTGUG00000008904	ENSTGUT00000009288	ENSGALG00000006281	ortholog_one2one	1
ENSTGUG00000008905	ENSTGUT00000009283	ENSGALG00000005891	ortholog_one2many	1
ENSTGUG00000008907	ENSTGUT00000009274	ENSGALG00000009286	ortholog_one2one	1
ENSTGUG00000008909	ENSTGUT00000009301	ENSGALG00000007141	ortholog_one2one	1
ENSTGUG00000008913	ENSTGUT00000009270			NA
ENSTGUG00000008915	ENSTGUT00000009276			NA
ENSTGUG00000008918	ENSTGUT00000009289	ENSGALG00000009283	ortholog_one2one	1
ENSTGUG00000008919	ENSTGUT00000009335	ENSGALG00000016836	ortholog_one2one	1
ENSTGUG00000008923	ENSTGUT00000009377	ENSGALG00000010448	ortholog_one2one	1
ENSTGUG00000008926	ENSTGUT00000009297	ENSGALG00000005896	ortholog_one2one	1
ENSTGUG00000008930	ENSTGUT00000009295	ENSGALG00000006300	ortholog_one2one	1
ENSTGUG00000008931	ENSTGUT00000009293			NA
ENSTGUG00000008935	ENSTGUT00000009303	ENSGALG00000006312	ortholog_one2one	1
