chrom	start	end	measure	id	i.start	i.end	contig_id	dxy_abs	contig_length	no_overlapping_islands	dxy_rel
chr3	103871520	106572000	Fst	119	104600530	104602497	contig55613	3.7625	2040	1	0.00184436274509804
chr3	103871520	106572000	Fst	119	104616793	104624909	contig58625	6.0357	1423	1	0.00424153197470134
chr3	103871520	106572000	Fst	119	104626864	104627834	contig22226	2.0161	987	1	0.00204265450861196
chr3	103871520	106572000	Fst	119	104819400	104820132	contig15113	0.48571	738	1	0.000658143631436314
chr3	103871520	106572000	Fst	119	104822109	104823796	contig55527	2.1893	1700	1	0.00128782352941176
chr3	103871520	106572000	Fst	119	104823957	104835695	contig21642	8.8589	2045	1	0.0043319804400978
chr3	103871520	106572000	Fst	119	104835256	104836415	contig31009	2.5143	1172	1	0.00214530716723549
chr3	103871520	106572000	Fst	119	104837285	104837847	contig55321	1.0804	591	1	0.00182808798646362
chr3	103871520	106572000	Fst	119	104858041	104878547	contig45882	2.6018	774	1	0.00336149870801034
chr3	103871520	106572000	Fst	119	104910593	104911965	contig45495	2.1661	1403	1	0.00154390591589451
chr3	103871520	106572000	Fst	119	104912454	104950256	contig31405	4.8625	1429	1	0.00340272918124563
chr3	103871520	106572000	Fst	119	104969083	104970324	contig11563	3.2232	1245	1	0.0025889156626506
chr3	103871520	106572000	Fst	119	104993954	104995973	contig33215	0.50536	554	1	0.000912202166064982
chr3	103871520	106572000	Fst	119	105177517	105179048	contig43394	3.0357	1533	1	0.00198023483365949
chr3	103871520	106572000	Fst	119	105179698	105180845	contig47190	5.1286	1169	1	0.00438716852010265
chr3	103871520	106572000	Fst	119	105180845	105183113	contig20785	5.9821	1227	1	0.00487538712306438
chr3	103871520	106572000	Fst	119	105182145	105182802	contig21376	0.56429	659	1	0.000856282245827011
chr3	103871520	106572000	Fst	119	105184051	105190154	contig40394	18.009	5660	1	0.00318180212014134
chr3	103871520	106572000	Fst	119	105190154	105193459	contig23806	10.63	2410	1	0.00441078838174274
chr3	103871520	106572000	Fst	119	105193712	105195058	contig34238	2.2464	1370	1	0.00163970802919708
chr3	103871520	106572000	Fst	119	105195063	105198099	contig25706	6.2679	831	1	0.00754259927797834
chr3	103871520	106572000	Fst	119	105198088	105198445	contig31680	0.057143	144	1	0.000396826388888889
chr3	103871520	106572000	Fst	119	105198516	105199034	contig43745	0.4375	525	1	0.000833333333333333
chr3	103871520	106572000	Fst	119	105199242	105200439	contig36765	4.0607	830	1	0.00489240963855422
chr3	103871520	106572000	Fst	119	105200607	105201681	contig39417	7.025	1090	1	0.00644495412844037
chr3	103871520	106572000	Fst	119	105201490	105201915	contig59618	0.89107	138	1	0.00645702898550725
chr3	103871520	106572000	Fst	119	105205042	105205823	contig32657	2.1554	768	1	0.00280651041666667
chr3	103871520	106572000	Fst	119	105206958	105207508	contig21590	8.3571	536	1	0.0155916044776119
chr3	103871520	106572000	Fst	119	105207575	105208897	contig14396	6.1304	1329	1	0.00461279157261099
chr3	103871520	106572000	Fst	119	105207859	105215620	contig56736	3.5393	773	1	0.00457865459249677
chr3	103871520	106572000	Fst	119	105209676	105210322	contig41356	0.57143	691	1	0.000826960926193922
chr3	103871520	106572000	Fst	119	105227007	105227353	contig46784	2.5786	355	1	0.00726366197183099
chr3	103871520	106572000	Fst	119	105251135	105251613	contig23468	0.15714	618	1	0.000254271844660194
chr3	103871520	106572000	Fst	119	106507620	106508783	contig45407	1.1643	1195	1	0.000974309623430962
chr3	103871520	106572000	Fst	119	106511788	106513254	contig58391	5.2339	1477	1	0.0035436018957346
chr3	103871520	106572000	Fst	119	106515374	106546492	contig2184	1.0018	956	1	0.0010479079497908
chr3	103871520	106572000	Fst	119	106518512	106518958	contig58824	0.49821	960	1	0.00051896875
chr3	103871520	106572000	Fst	119	106527114	106527612	contig30021	0.071429	504	1	0.000141724206349206
chr3	103871520	106572000	Fst	119	106566182	106566831	contig56294	1.5321	647	1	0.00236800618238022
chr4	19638800	21813920	Fst	120	20200093	20201283	contig17154	4.8429	1183	1	0.00409374471682164
chr4	19638800	21813920	Fst	120	20204315	20205609	contig33323	0.76964	1290	1	0.00059662015503876
chr4	19638800	21813920	Fst	120	20207386	20207802	contig59640	1.6071	1194	1	0.00134597989949749
chr4	19638800	21813920	Fst	120	20213348	20222385	contig48568	0.15	913	1	0.000164293537787514
chr4	19638800	21813920	Fst	120	20222269	20231430	contig47025	0.085714	1057	1	8.10917691579943e-05
chr4	19638800	21813920	Fst	120	20223113	20223878	contig18520	1.0286	858	1	0.0011988344988345
chr4	19638800	21813920	Fst	120	20234592	20236026	contig52387	3.0107	1461	1	0.00206071184120465
chr4	19638800	21813920	Fst	120	20243980	20244455	contig39394	0.05	458	1	0.000109170305676856
chr4	19638800	21813920	Fst	120	20247301	20247532	contig47171	1.0607	234	1	0.00453290598290598
chr4	19638800	21813920	Fst	120	20249906	20250583	contig14464	1.1018	694	1	0.00158760806916426
chr4	19638800	21813920	Fst	120	20255579	20256163	contig53600	0.49821	598	1	0.000833127090301003
chr4	19638800	21813920	Fst	120	20264500	20266262	contig19302	1.7196	1762	1	0.000975936435868332
chr4	19638800	21813920	Fst	120	20269560	20270130	contig30721	0.0625	576	1	0.000108506944444444
chr4	19638800	21813920	Fst	120	20275938	20276804	contig15672	1.0714	881	1	0.0012161180476731
chr4	19638800	21813920	Fst	120	20347483	20350175	contig15082	4.1964	2669	1	0.00157227426002248
chr4	19638800	21813920	Fst	120	20351563	20363092	contig9954	1.3232	1615	1	0.000819318885448916
chr4	19638800	21813920	Fst	120	20354382	20363092	contig22316	0.7625	815	1	0.00093558282208589
chr4	19638800	21813920	Fst	120	20364819	20365752	contig34443	0.49643	944	1	0.000525879237288136
chr4	19638800	21813920	Fst	120	20415738	20417669	contig22623	5.6036	1970	1	0.00284446700507614
chr4	19638800	21813920	Fst	120	20420483	20429887	contig35903	1.9232	1476	1	0.0013029810298103
chr4	19638800	21813920	Fst	120	20423262	20429887	contig50037	0.96964	1201	1	0.000807360532889259
chr4	19638800	21813920	Fst	120	20426090	20427272	contig32274	0.61429	1247	1	0.00049261427425822
chr4	19638800	21813920	Fst	120	20430820	20431545	contig33771	0.51786	714	1	0.000725294117647059
chr4	19638800	21813920	Fst	120	20432013	20443113	contig5531	1.1911	2026	1	0.000587907206317868
chr4	19638800	21813920	Fst	120	20432013	20443113	contig58171	1.0571	2025	1	0.000522024691358025
chr4	19638800	21813920	Fst	120	20464704	20465297	contig8202	1.0375	886	1	0.00117099322799097
chr4	19638800	21813920	Fst	120	20469919	20474648	contig50995	0.6375	1630	1	0.000391104294478528
chr4	19638800	21813920	Fst	120	20473249	20474648	contig60040	0.5	1435	1	0.000348432055749129
chr4	19638800	21813920	Fst	120	20492338	20520299	contig42911	2.55	3613	1	0.000705784666482148
chr4	19638800	21813920	Fst	120	20492338	20519260	contig37594	5.1375	4280	1	0.00120035046728972
chr4	19638800	21813920	Fst	120	20512347	20513238	contig1344	0.14286	889	1	0.000160697412823397
chr4	19638800	21813920	Fst	120	20513293	20514272	contig20360	2.5571	987	1	0.00259078014184397
chr4	19638800	21813920	Fst	120	20514750	20515365	contig29282	1.0786	613	1	0.00175954323001631
chr4	19638800	21813920	Fst	120	20521439	20522333	contig40037	1.1518	962	1	0.0011972972972973
chr4	19638800	21813920	Fst	120	20591738	20592192	contig31048	2.0161	437	1	0.00461350114416476
chr4	19638800	21813920	Fst	120	20592927	20597528	contig46729	3.0107	1173	1	0.00256666666666667
chr4	19638800	21813920	Fst	120	20609655	20610188	contig61312	0.41429	528	1	0.000784640151515152
chr4	19638800	21813920	Fst	120	20610815	20611562	contig37270	0.60357	748	1	0.000806911764705882
chr4	19638800	21813920	Fst	120	20612524	20612951	contig32000	1.5	440	1	0.00340909090909091
chr4	19638800	21813920	Fst	120	20617347	20618619	contig15619	3.5375	1252	1	0.00282547923322684
chr4	19638800	21813920	Fst	120	20627726	20629905	contig10185	1.2732	861	1	0.0014787456445993
chr4	19638800	21813920	Fst	120	20766562	20782367	contig43520	2.6857	1953	1	0.00137516641065028
chr4	19638800	21813920	Fst	120	20909855	20911219	contig39761	0.73929	1362	1	0.000542797356828194
chr4	19638800	21813920	Fst	120	21078825	21080481	contig14100	6.0982	1654	1	0.0036869407496977
chr4	19638800	21813920	Fst	120	21338259	21349319	contig26237	1.1714	1542	1	0.000759662775616083
chr4	19638800	21813920	Fst	120	21403846	21405040	contig44741	3.2982	1167	1	0.00282622107969152
chr4	19638800	21813920	Fst	120	21417356	21418499	contig52083	1.6625	1155	1	0.00143939393939394
chr4	19638800	21813920	Fst	120	21424219	21425779	contig13777	0.51429	2054	1	0.000250384615384615
chr4	19638800	21813920	Fst	120	21424219	21425778	contig47037	0.47857	2066	1	0.000231640851887706
chr4	19638800	21813920	Fst	120	21433883	21442851	contig5057	0.14286	784	1	0.000182219387755102
chr4	19638800	21813920	Fst	120	21441646	21442321	contig2199	0.64643	700	1	0.000923471428571428
chr4	19638800	21813920	Fst	120	21442389	21442851	contig56813	1.5107	460	1	0.00328413043478261
chr4	19638800	21813920	Fst	120	21442823	21460454	contig55607	4.7071	2325	1	0.00202455913978495
chr4	19638800	21813920	Fst	120	21455648	21457302	contig5288	2.3821	1561	1	0.00152600896860987
chr4	19638800	21813920	Fst	120	21457698	21462814	contig5658	1.5661	2080	1	0.000752932692307692
chr4	19638800	21813920	Fst	120	21464323	21494569	contig41751	5.0357	3202	1	0.00157267332916927
chr4	19638800	21813920	Fst	120	21480673	21481566	contig25848	1.6321	881	1	0.00185255391600454
chr4	19638800	21813920	Fst	120	21483897	21485427	contig35315	2.6321	1519	1	0.00173278472679394
chr4	19638800	21813920	Fst	120	21494885	21495665	contig28570	0.12857	777	1	0.000165469755469755
chr4	19638800	21813920	Fst	120	21504545	21535219	contig58679	3.8321	1573	1	0.0024361729179911
chr4	19638800	21813920	Fst	120	21522948	21525955	contig36918	4.2054	2952	1	0.00142459349593496
chr4	19638800	21813920	Fst	120	21523030	21547189	contig13303	0.475	3026	1	0.000156972901520159
chr4	19638800	21813920	Fst	120	21538537	21539591	contig41455	1.0214	950	1	0.00107515789473684
chr4	19638800	21813920	Fst	120	21540513	21542928	contig35983	3.9571	1599	1	0.00247473420888055
chr4	19638800	21813920	Fst	120	21543154	21544279	contig61048	1.4857	1188	1	0.00125058922558923
chr4	19638800	21813920	Fst	120	21564839	21572335	contig61364	0.76429	735	1	0.00103985034013605
chr4	19638800	21813920	Fst	120	21565768	21566587	contig21687	1.1911	806	1	0.00147779156327543
chr4	19638800	21813920	Fst	120	21571775	21572337	contig20246	0.46071	568	1	0.000811109154929577
chr4	19638800	21813920	Fst	120	21577235	21578231	contig37671	3.875	1028	1	0.00376945525291829
chr4	19638800	21813920	Fst	120	21586918	21588160	contig58157	1.7429	1410	1	0.00123609929078014
chr4	19638800	21813920	Fst	120	21591530	21593591	contig42612	0.99464	830	1	0.00119836144578313
chr4	19638800	21813920	Fst	120	21596500	21608821	contig48648	1.3768	2878	1	0.000478387769284225
chr4	19638800	21813920	Fst	120	21596500	21608821	contig41998	0.81607	2882	1	0.000283160999306037
chr4	19638800	21813920	Fst	120	21607615	21608805	contig18267	1.9411	1199	1	0.00161893244370309
chr4	19638800	21813920	Fst	120	21615914	21624759	contig12825	1.0714	1243	1	0.000861946902654867
chr4	19638800	21813920	Fst	120	21632567	21640178	contig11686	0.99464	1099	1	0.000905040946314832
chr4	22790960	28818720	Fst	121	23077120	23077408	contig29815	0.0375	301	1	0.000124584717607973
chr4	22790960	28818720	Fst	121	23077587	23088745	contig26025	2.1982	1471	1	0.00149435757987763
chr4	22790960	28818720	Fst	121	23177768	23187909	contig47727	1.5161	2417	1	0.000627265204799338
chr4	22790960	28818720	Fst	121	23188117	23191177	contig57349	2.3946	3100	1	0.000772451612903226
chr4	22790960	28818720	Fst	121	23193451	23195873	contig31341	1.7268	2039	1	0.000846885728298185
chr4	22790960	28818720	Fst	121	23195883	23197280	contig60416	5.0071	1502	1	0.00333362183754993
chr4	22790960	28818720	Fst	121	23204326	23206053	contig19805	2.9589	1718	1	0.00172229336437718
chr4	22790960	28818720	Fst	121	23224877	23225589	contig44579	0.57143	741	1	0.000771160593792173
chr4	22790960	28818720	Fst	121	23505329	23508752	contig46841	4.8286	2094	1	0.00230592168099331
chr4	22790960	28818720	Fst	121	23511602	23516566	contig10804	1.0107	2169	1	0.00046597510373444
chr4	22790960	28818720	Fst	121	23513579	23516566	contig7825	6.0554	3059	1	0.00197953579601177
chr4	22790960	28818720	Fst	121	23516682	23517356	contig30334	1.5643	684	1	0.00228698830409357
chr4	22790960	28818720	Fst	121	23550876	23560307	contig39986	12.041	2677	1	0.00449794546133732
chr4	22790960	28818720	Fst	121	23550879	23565497	contig50417	0.53393	3039	1	0.000175692662059888
chr4	22790960	28818720	Fst	121	23559177	23565502	contig11191	0.65714	1485	1	0.000442518518518518
chr4	22790960	28818720	Fst	121	23560807	23561477	contig34096	0.42857	691	1	0.000620217076700434
chr4	22790960	28818720	Fst	121	23562854	23564560	contig6087	3.0214	1681	1	0.00179738251041047
chr4	22790960	28818720	Fst	121	23564593	23565131	contig17125	0.175	603	1	0.000290215588723051
chr4	22790960	28818720	Fst	121	23922355	23923254	contig8566	1.2393	883	1	0.0014035107587769
chr4	22790960	28818720	Fst	121	23936661	23937553	contig10903	0.64643	899	1	0.000719054505005562
chr4	22790960	28818720	Fst	121	23936661	23937489	contig756	1.5607	796	1	0.0019606783919598
chr4	22790960	28818720	Fst	121	23954934	23957046	contig44112	0.49821	913	1	0.000545684556407448
chr4	22790960	28818720	Fst	121	23964261	23965415	contig27187	1.9143	1164	1	0.00164458762886598
chr4	22790960	28818720	Fst	121	23966958	23968166	contig12424	2.9786	1041	1	0.00286128722382325
chr4	22790960	28818720	Fst	121	23997031	23998057	contig20780	1.2375	1004	1	0.00123256972111554
chr4	22790960	28818720	Fst	121	24012457	24019830	contig120	0.87857	796	1	0.00110373115577889
chr4	22790960	28818720	Fst	121	24021742	24026144	contig217	2.7821	795	1	0.00349949685534591
chr4	22790960	28818720	Fst	121	24032980	24038207	contig27756	5.4232	1759	1	0.00308311540648095
chr4	22790960	28818720	Fst	121	24050683	24053133	contig38211	3.0214	2161	1	0.00139814900509024
chr4	22790960	28818720	Fst	121	24054072	24055417	contig47313	1.1143	1325	1	0.000840981132075472
chr4	22790960	28818720	Fst	121	24064788	24070160	contig45188	7.6625	2809	1	0.00272783908864365
chr4	22790960	28818720	Fst	121	24070508	24071107	contig54224	0.51964	645	1	0.000805643410852713
chr4	22790960	28818720	Fst	121	24086843	24087552	contig43580	0.51786	909	1	0.00056970297029703
chr4	22790960	28818720	Fst	121	24213865	24216622	contig3808	11.248	2708	1	0.00415361890694239
chr4	22790960	28818720	Fst	121	24217301	24243855	contig31522	5.7982	3192	1	0.00181647869674185
chr4	22790960	28818720	Fst	121	24238510	24239943	contig6876	1.9179	951	1	0.00201671924290221
chr4	22790960	28818720	Fst	121	24268843	24270335	contig14839	1.4286	1647	1	0.000867395264116576
chr4	22790960	28818720	Fst	121	24276586	24277234	contig10759	2.1304	655	1	0.00325251908396947
chr4	22790960	28818720	Fst	121	24397545	24407826	contig21338	7.1661	2043	1	0.00350763582966226
chr4	22790960	28818720	Fst	121	25065053	25066601	contig40857	4.8964	1615	1	0.003031826625387
chr4	22790960	28818720	Fst	121	25076274	25076914	contig28201	0.55357	686	1	0.000806953352769679
chr4	22790960	28818720	Fst	121	25092588	25106397	contig6773	0.3125	1205	1	0.000259336099585062
chr4	22790960	28818720	Fst	121	25106081	25107124	contig29265	0.24821	1048	1	0.000236841603053435
chr4	22790960	28818720	Fst	121	25131059	25132203	contig28204	2.7893	1119	1	0.00249267202859696
chr4	22790960	28818720	Fst	121	25134092	25135199	contig30641	4.6821	1445	1	0.00324020761245675
chr4	22790960	28818720	Fst	121	25139454	25141065	contig7656	1.6071	1601	1	0.00100381011867583
chr4	22790960	28818720	Fst	121	25142962	25145181	contig20675	3.4429	1031	1	0.00333937924345296
chr4	22790960	28818720	Fst	121	25156414	25157943	contig13030	0	1088	1	0
chr4	22790960	28818720	Fst	121	25167216	25173196	contig12437	0.1375	2075	1	6.62650602409639e-05
chr4	22790960	28818720	Fst	121	25173359	25193544	contig4436	2.8	2261	1	0.00123839009287926
chr4	22790960	28818720	Fst	121	25178635	25179856	contig6206	1.8732	1242	1	0.00150821256038647
chr4	22790960	28818720	Fst	121	25237046	25240881	contig44729	0	423	1	0
chr4	22790960	28818720	Fst	121	25240919	25242155	contig8215	0.53036	1195	1	0.00044381589958159
chr4	22790960	28818720	Fst	121	25244904	25248715	contig58364	2.6036	1560	1	0.00166897435897436
chr4	22790960	28818720	Fst	121	25257033	25257618	contig9639	0.14286	593	1	0.000240910623946037
chr4	22790960	28818720	Fst	121	25263485	25266637	contig3599	0.66429	1239	1	0.000536150121065375
chr4	22790960	28818720	Fst	121	25270156	25272772	contig25669	0.042857	1160	1	3.69456896551724e-05
chr4	22790960	28818720	Fst	121	25273572	25290472	contig12084	7.7214	3396	1	0.00227367491166078
chr4	22790960	28818720	Fst	121	25282235	25290043	contig39297	0.11429	3189	1	3.58388209470053e-05
chr4	22790960	28818720	Fst	121	25284143	25284472	contig4831	0.98393	350	1	0.00281122857142857
chr4	22790960	28818720	Fst	121	25297870	25320495	contig9822	1.225	2751	1	0.00044529262086514
chr4	22790960	28818720	Fst	121	25297870	25299730	contig7070	0.05	1850	1	2.7027027027027e-05
chr4	22790960	28818720	Fst	121	25301534	25320496	contig54222	0.55714	1840	1	0.00030279347826087
chr4	22790960	28818720	Fst	121	25304310	25320496	contig18209	5.1411	3209	1	0.00160208787784356
chr4	22790960	28818720	Fst	121	25430340	25447324	contig28966	4.5357	3057	1	0.00148370951913641
chr4	22790960	28818720	Fst	121	25444337	25445356	contig7782	0.69821	971	1	0.000719062821833162
chr4	22790960	28818720	Fst	121	25448956	25449253	contig61654	0.042857	297	1	0.000144299663299663
chr4	22790960	28818720	Fst	121	25466598	25469386	contig43651	0.55	728	1	0.000755494505494506
chr4	22790960	28818720	Fst	121	25816909	25817564	contig38996	0.50357	664	1	0.000758388554216867
chr4	22790960	28818720	Fst	121	25840758	25841336	contig23435	0.48036	565	1	0.000850194690265487
chr4	22790960	28818720	Fst	121	25861309	25862226	contig8115	0.4875	876	1	0.000556506849315068
chr4	22790960	28818720	Fst	121	25863637	25864146	contig1982	0.63393	566	1	0.00112001766784452
chr4	22790960	28818720	Fst	121	25876939	25877924	contig19565	0.60179	986	1	0.000610334685598377
chr4	22790960	28818720	Fst	121	25896547	25897940	contig12489	0.0375	1399	1	2.68048606147248e-05
chr4	22790960	28818720	Fst	121	25907138	25908984	contig41482	1.9429	1895	1	0.00102527704485488
chr4	22790960	28818720	Fst	121	25926811	25927037	contig21570	0.50179	559	1	0.000897656529516995
chr4	22790960	28818720	Fst	121	26001091	26013486	contig9369	0.13929	1098	1	0.000126857923497268
chr4	22790960	28818720	Fst	121	26014233	26015577	contig30193	1.8518	1359	1	0.0013626195732156
chr4	22790960	28818720	Fst	121	26073692	26076103	contig44165	4.0196	2423	1	0.0016589352042922
chr4	22790960	28818720	Fst	121	26080347	26081392	contig41695	2.1268	1054	1	0.00201783681214421
chr4	22790960	28818720	Fst	121	26086956	26088072	contig51771	1.9714	1787	1	0.00110318970341354
chr4	22790960	28818720	Fst	121	26099531	26109173	contig5933	7.9857	3825	1	0.00208776470588235
chr4	22790960	28818720	Fst	121	26111859	26117039	contig57447	7.7357	2787	1	0.00277563688554001
chr4	22790960	28818720	Fst	121	26117083	26117670	contig32035	0.98571	606	1	0.00162658415841584
chr4	22790960	28818720	Fst	121	26118728	26132857	contig57752	0.47321	2117	1	0.000223528578176665
chr4	22790960	28818720	Fst	121	26139846	26140881	contig15250	0.18571	1038	1	0.000178911368015414
chr4	22790960	28818720	Fst	121	26153281	26154019	contig7763	0.59286	768	1	0.000771953125
chr4	22790960	28818720	Fst	121	26301353	26327217	contig7467	1.0554	2146	1	0.000491798695246971
chr4	22790960	28818720	Fst	121	26304436	26305317	contig22679	0.49821	878	1	0.000567437357630979
chr4	22790960	28818720	Fst	121	26327833	26329137	contig21991	2.6339	1305	1	0.00201831417624521
chr4	22790960	28818720	Fst	121	26329537	26330652	contig24057	0.49464	1099	1	0.000450081892629663
chr4	22790960	28818720	Fst	121	26365885	26366690	contig2384	0.1375	825	1	0.000166666666666667
chr4	22790960	28818720	Fst	121	26376555	26377053	contig22589	0.46071	517	1	0.000891121856866538
chr4	22790960	28818720	Fst	121	26387632	26388786	contig40251	1.5357	1361	1	0.00112836149889787
chr4	22790960	28818720	Fst	121	26393149	26393905	contig54385	0.10714	742	1	0.000144393530997305
chr4	22790960	28818720	Fst	121	26414599	26415500	contig47949	0.59107	900	1	0.000656744444444444
chr4	22790960	28818720	Fst	121	26442235	26443964	contig5397	0.69821	1726	1	0.000404524913093859
chr4	22790960	28818720	Fst	121	26457485	26459473	contig25566	2.1286	1835	1	0.00116
chr4	22790960	28818720	Fst	121	26463764	26464441	contig29222	0.525	683	1	0.000768667642752562
chr4	22790960	28818720	Fst	121	26465565	26470553	contig31465	2.875	1795	1	0.0016016713091922
chr4	22790960	28818720	Fst	121	26497424	26499570	contig29421	6.1661	2122	1	0.00290579641847314
chr4	22790960	28818720	Fst	121	26606921	26610554	contig34721	0.96429	1027	1	0.000938938656280428
chr4	22790960	28818720	Fst	121	26607769	26608404	contig5553	0.275	657	1	0.000418569254185693
chr4	22790960	28818720	Fst	121	26612509	26613470	contig3949	4.0339	1943	1	0.00207611940298507
chr4	22790960	28818720	Fst	121	26614198	26616464	contig4003	0.84643	1064	1	0.000795516917293233
chr4	22790960	28818720	Fst	121	26614198	26625055	contig17142	0.625	1795	1	0.000348189415041783
chr4	22790960	28818720	Fst	121	26615343	26616464	contig26206	0.54821	1134	1	0.000483430335097002
chr4	22790960	28818720	Fst	121	26619469	26620887	contig52484	0.46607	1517	1	0.000307231377719183
chr4	22790960	28818720	Fst	121	26632337	26633844	contig30013	0.68929	1468	1	0.000469543596730245
chr4	22790960	28818720	Fst	121	26643944	26645115	contig39640	1.8875	1585	1	0.00119085173501577
chr4	22790960	28818720	Fst	121	26673435	26675012	contig18084	0.23214	1567	1	0.00014814294830887
chr4	22790960	28818720	Fst	121	26700790	26701830	contig60301	0.11071	1798	1	6.15739710789766e-05
chr4	22790960	28818720	Fst	121	26747608	26748803	contig22947	0.51786	1170	1	0.000442615384615385
chr4	22790960	28818720	Fst	121	26750146	26751490	contig43844	0.05	1487	1	3.36247478143914e-05
chr4	22790960	28818720	Fst	121	26760455	26760654	contig36691	0.52321	196	1	0.0026694387755102
chr4	22790960	28818720	Fst	121	26764750	26765227	contig16383	0.057143	483	1	0.000118308488612836
chr4	22790960	28818720	Fst	121	26770450	26772547	contig42716	0.6625	794	1	0.000834382871536524
chr4	22790960	28818720	Fst	121	26778525	26787950	contig57536	1.2036	1587	1	0.000758412098298677
chr4	22790960	28818720	Fst	121	26799601	26805529	contig11301	2.7643	1598	1	0.00172984981226533
chr4	22790960	28818720	Fst	121	26800901	26801895	contig45866	0.625	998	1	0.00062625250501002
chr4	22790960	28818720	Fst	121	26808934	26809306	contig23597	0.54286	382	1	0.00142109947643979
chr4	22790960	28818720	Fst	121	26812017	26813174	contig17305	0.085714	1664	1	5.15108173076923e-05
chr4	22790960	28818720	Fst	121	26816138	26825001	contig44472	0.1625	1046	1	0.000155353728489484
chr4	22790960	28818720	Fst	121	26816138	26858205	contig59277	1.1304	2026	1	0.000557946692991116
chr4	22790960	28818720	Fst	121	26819183	26819921	contig32139	0.50536	724	1	0.000698011049723757
chr4	22790960	28818720	Fst	121	26824478	26858205	contig55280	0.38571	1602	1	0.000240767790262172
chr4	22790960	28818720	Fst	121	26825416	26827607	contig31985	9.3357	2157	1	0.00432809457579972
chr4	22790960	28818720	Fst	121	26841958	26858191	contig30939	0.45357	723	1	0.000627344398340249
chr4	22790960	28818720	Fst	121	26841958	26858205	contig52898	0.17143	663	1	0.000258567119155354
chr4	22790960	28818720	Fst	121	26957472	26958276	contig33188	0.15	810	1	0.000185185185185185
chr4	22790960	28818720	Fst	121	27068309	27073438	contig41357	0.64107	3696	1	0.000173449675324675
chr4	22790960	28818720	Fst	121	27068309	27070854	contig57842	1.1732	2535	1	0.000462800788954635
chr4	22790960	28818720	Fst	121	27068309	27099265	contig49756	0.1	3362	1	2.97441998810232e-05
chr4	22790960	28818720	Fst	121	27079113	27080105	contig53069	0.49464	1000	1	0.00049464
chr4	22790960	28818720	Fst	121	27096966	27098613	contig11880	2.8446	1624	1	0.00175160098522167
chr4	22790960	28818720	Fst	121	27100170	27101251	contig60909	2.1589	1077	1	0.00200454967502321
chr4	22790960	28818720	Fst	121	27108185	27110017	contig1782	2.7018	1823	1	0.00148206253428415
chr4	22790960	28818720	Fst	121	27110345	27111519	contig17224	3.1571	1579	1	0.00199943001899937
chr4	22790960	28818720	Fst	121	27120240	27121213	contig39561	2.0036	981	1	0.00204240570846075
chr4	22790960	28818720	Fst	121	27124364	27125472	contig54689	0.57857	1143	1	0.000506185476815398
chr4	22790960	28818720	Fst	121	27145318	27146720	contig48739	1.5875	1413	1	0.00112349610757254
chr4	22790960	28818720	Fst	121	27147654	27148393	contig31756	3.3946	736	1	0.00461222826086956
chr4	22790960	28818720	Fst	121	27166426	27168034	contig12115	3.2929	1625	1	0.0020264
chr4	22790960	28818720	Fst	121	27168225	27169288	contig61034	1.8964	1092	1	0.00173663003663004
chr4	22790960	28818720	Fst	121	27185706	27193887	contig39851	1.2536	1780	1	0.000704269662921348
chr4	22790960	28818720	Fst	121	27191139	27191639	contig29335	0.11429	493	1	0.000231825557809331
chr4	22790960	28818720	Fst	121	27222415	27223198	contig30897	2.1	843	1	0.00249110320284698
chr4	22790960	28818720	Fst	121	27245744	27246764	contig2885	1.4429	1052	1	0.00137157794676806
chr4	22790960	28818720	Fst	121	27247267	27247778	contig50406	0.071429	649	1	0.000110060092449923
chr4	22790960	28818720	Fst	121	27272091	27277509	contig45053	0.071429	303	1	0.000235739273927393
chr4	22790960	28818720	Fst	121	27308535	27309414	contig28837	1.0071	879	1	0.0011457337883959
chr4	22790960	28818720	Fst	121	27336968	27361517	contig18245	4.9268	2368	1	0.00208057432432432
chr4	22790960	28818720	Fst	121	27344431	27345401	contig46681	3.0804	1029	1	0.0029935860058309
chr4	22790960	28818720	Fst	121	27456036	27456666	contig7470	0.05	618	1	8.09061488673139e-05
chr4	22790960	28818720	Fst	121	27543347	27556992	contig13110	8.7268	4759	1	0.0018337465854171
chr4	22790960	28818720	Fst	121	27654464	27655417	contig4154	0.24643	910	1	0.000270802197802198
chr4	22790960	28818720	Fst	121	27679537	27680086	contig60413	0.51964	557	1	0.000932926391382406
chr4	22790960	28818720	Fst	121	27686409	27693542	contig46709	1.5964	1292	1	0.00123560371517028
chr4	22790960	28818720	Fst	121	27695221	27704993	contig43049	0.55714	1161	1	0.000479879414298019
chr4	22790960	28818720	Fst	121	27728251	27729033	contig14857	2.0571	784	1	0.00262385204081633
chr4	22790960	28818720	Fst	121	28085227	28087584	contig17032	6.0446	2374	1	0.00254616680707666
chr4	22790960	28818720	Fst	121	28087895	28100716	contig3463	2.6429	1755	1	0.00150592592592593
chr4	22790960	28818720	Fst	121	28106110	28107217	contig45489	3.0339	1265	1	0.00239833992094862
chr4	22790960	28818720	Fst	121	28110428	28111084	contig45122	1.0357	650	1	0.00159338461538462
chr4	22790960	28818720	Fst	121	28116658	28118001	contig9665	1.4696	1399	1	0.00105046461758399
chr4	22790960	28818720	Fst	121	28118506	28120913	contig53368	0.025	607	1	4.11861614497529e-05
